satellites, start_query, end_query, longitude, latitude, start_overpass, end_overpass
SENTINEL-5P;CALIPSO,2020-06-01 12:00:00+00:00,2020-06-14 15:00:00+00:00,16.88123081000947,50.366377468789125,2020-06-09 12:15:00+00:00,2020-06-09 15:15:00+00:00
SENTINEL-5P;CALIPSO,2020-06-01 12:00:00+00:00,2020-06-14 15:00:00+00:00,144.72803521055187,13.825695840443128,2020-06-07 04:15:00+00:00,2020-06-07 07:20:00+00:00
SENTINEL-5P;CALIPSO,2020-06-01 12:00:00+00:00,2020-06-14 15:00:00+00:00,-174.70126784966598,-75.1224672496739,2020-06-07 03:50:00+00:00,2020-06-07 04:00:00+00:00
SENTINEL-5P;CALIPSO,2020-06-01 12:00:00+00:00,2020-06-14 15:00:00+00:00,75.54802647821704,-64.6076894017271,2020-06-04 19:50:00+00:00,2020-06-04 23:25:00+00:00
SENTINEL-5P;CALIPSO,2020-06-01 12:00:00+00:00,2020-06-14 15:00:00+00:00,-156.96302219486762,-46.626067590883466,2020-06-02 11:55:00+00:00,2020-06-02 15:00:00+00:00
SENTINEL-5P;CALIPSO,2020-06-14 12:00:00+00:00,2020-06-27 15:00:00+00:00,-172.06624060565238,68.78180745285513,2020-06-26 00:05:00+00:00,2020-06-26 00:15:00+00:00
SENTINEL-5P;CALIPSO,2020-06-14 12:00:00+00:00,2020-06-27 15:00:00+00:00,-114.05429311673592,58.61334377648915,2020-06-25 20:45:00+00:00,2020-06-25 23:50:00+00:00
SENTINEL-5P;CALIPSO,2020-06-14 12:00:00+00:00,2020-06-27 15:00:00+00:00,11.218459833944655,40.34433309937849,2020-06-23 12:50:00+00:00,2020-06-23 15:50:00+00:00
SENTINEL-5P;CALIPSO,2020-06-14 12:00:00+00:00,2020-06-27 15:00:00+00:00,137.61659410988338,3.626481710103713,2020-06-21 04:50:00+00:00,2020-06-21 07:55:00+00:00
SENTINEL-5P;CALIPSO,2020-06-14 12:00:00+00:00,2020-06-27 15:00:00+00:00,-142.05044035301103,-81.56619063034243,2020-06-21 04:25:00+00:00,2020-06-21 04:45:00+00:00
SENTINEL-5P;CALIPSO,2020-06-14 12:00:00+00:00,2020-06-27 15:00:00+00:00,72.72924357003363,-54.80221526021339,2020-06-18 20:25:00+00:00,2020-06-19 00:00:00+00:00
SENTINEL-5P;CALIPSO,2020-06-14 12:00:00+00:00,2020-06-27 15:00:00+00:00,-162.95778931642414,-36.51229985259791,2020-06-16 12:30:00+00:00,2020-06-16 15:35:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,-118.57457151287328,48.905522336794576,2020-07-09 21:20:00+00:00,2020-07-10 00:20:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,4.757134545579575,30.43212967297827,2020-07-07 13:25:00+00:00,2020-07-07 16:25:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,-59.28017407693823,-63.10332632759217,2020-07-05 04:55:00+00:00,2020-07-05 08:30:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,67.57165550404177,-44.995947079317,2020-07-02 21:00:00+00:00,2020-07-03 00:05:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,-169.59050448082976,-26.522142096070827,2020-06-30 13:05:00+00:00,2020-06-30 16:10:00+00:00
SENTINEL-5P;CALIPSO,2020-06-27 12:00:00+00:00,2020-07-10 15:00:00+00:00,106.57618445430832,75.76544505495903,2020-06-28 04:40:00+00:00,2020-06-28 08:15:00+00:00
SENTINEL-5P;CALIPSO,2020-07-10 12:00:00+00:00,2020-07-23 15:00:00+00:00,1.8588913918074144,2.4850375662490776,2020-07-21 13:55:00+00:00,2020-07-21 17:00:00+00:00
SENTINEL-5P;CALIPSO,2020-07-10 12:00:00+00:00,2020-07-23 15:00:00+00:00,164.67495955214025,-71.33804566298939,2020-07-21 13:25:00+00:00,2020-07-21 13:50:00+00:00
SENTINEL-5P;CALIPSO,2020-07-10 12:00:00+00:00,2020-07-23 15:00:00+00:00,-118.56850011601986,-63.96662850173766,2020-07-19 08:50:00+00:00,2020-07-19 09:05:00+00:00
SENTINEL-5P;CALIPSO,2020-07-10 12:00:00+00:00,2020-07-23 15:00:00+00:00,-62.75993951771806,-53.65880493435083,2020-07-19 05:30:00+00:00,2020-07-19 08:35:00+00:00
SENTINEL-5P;CALIPSO,2020-07-10 12:00:00+00:00,2020-07-23 15:00:00+00:00,61.363715837727376,-35.28165582642216,2020-07-16 21:35:00+00:00,2020-07-17 00:40:00+00:00
SENTINEL-5P;CALIPSO,2020-07-10 12:00:00+00:00,2020-07-23 15:00:00+00:00,-176.56388181192202,-16.680962070830375,2020-07-14 13:40:00+00:00,2020-07-14 16:45:00+00:00
SENTINEL-5P;CALIPSO,2020-07-10 12:00:00+00:00,2020-07-23 15:00:00+00:00,-56.41815655355239,81.35210483152107,2020-07-14 13:10:00+00:00,2020-07-14 13:25:00+00:00
SENTINEL-5P;CALIPSO,2020-07-10 12:00:00+00:00,2020-07-23 15:00:00+00:00,112.55301718787189,66.91682545457844,2020-07-12 05:15:00+00:00,2020-07-12 08:50:00+00:00
SENTINEL-5P;CALIPSO,2020-07-23 12:00:00+00:00,2020-08-05 15:00:00+00:00,127.31899687663267,-37.429396047141296,2020-08-04 17:10:00+00:00,2020-08-04 17:35:00+00:00
SENTINEL-5P;CALIPSO,2020-07-23 12:00:00+00:00,2020-08-05 15:00:00+00:00,165.18355096857232,-62.42261915220314,2020-08-04 14:00:00+00:00,2020-08-04 17:05:00+00:00
SENTINEL-5P;CALIPSO,2020-07-23 12:00:00+00:00,2020-08-05 15:00:00+00:00,-68.17952436579338,-44.239351565375365,2020-08-02 06:05:00+00:00,2020-08-02 09:05:00+00:00
SENTINEL-5P;CALIPSO,2020-07-23 12:00:00+00:00,2020-08-05 15:00:00+00:00,54.61491817958704,-25.696054460694054,2020-07-30 22:10:00+00:00,2020-07-31 01:15:00+00:00
SENTINEL-5P;CALIPSO,2020-07-23 12:00:00+00:00,2020-08-05 15:00:00+00:00,-27.42106526351821,74.96709158198335,2020-07-28 13:45:00+00:00,2020-07-28 17:20:00+00:00
SENTINEL-5P;CALIPSO,2020-07-23 12:00:00+00:00,2020-08-05 15:00:00+00:00,110.47015724026816,57.62932795352825,2020-07-26 05:50:00+00:00,2020-07-26 08:50:00+00:00
SENTINEL-5P;CALIPSO,2020-07-23 12:00:00+00:00,2020-08-05 15:00:00+00:00,-124.47554368888392,39.27218183029572,2020-07-23 21:55:00+00:00,2020-07-24 00:55:00+00:00
SENTINEL-5P;CALIPSO,2020-08-05 12:00:00+00:00,2020-08-18 15:00:00+00:00,-74.5132088716647,-34.91919985907753,2020-08-16 06:40:00+00:00,2020-08-16 09:40:00+00:00
SENTINEL-5P;CALIPSO,2020-08-05 12:00:00+00:00,2020-08-18 15:00:00+00:00,-141.02616554205463,66.95921256167567,2020-08-13 22:10:00+00:00,2020-08-14 01:45:00+00:00
SENTINEL-5P;CALIPSO,2020-08-05 12:00:00+00:00,2020-08-18 15:00:00+00:00,-88.89338026336289,75.9719898766993,2020-08-11 17:40:00+00:00,2020-08-11 17:50:00+00:00
SENTINEL-5P;CALIPSO,2020-08-05 12:00:00+00:00,2020-08-18 15:00:00+00:00,-12.023076067462723,48.87802715343704,2020-08-11 14:15:00+00:00,2020-08-11 17:20:00+00:00
SENTINEL-5P;CALIPSO,2020-08-05 12:00:00+00:00,2020-08-18 15:00:00+00:00,105.64150051663532,48.32189484542522,2020-08-09 06:25:00+00:00,2020-08-09 09:25:00+00:00
SENTINEL-5P;CALIPSO,2020-08-05 12:00:00+00:00,2020-08-18 15:00:00+00:00,-126.79620534048004,11.620019590464429,2020-08-06 22:25:00+00:00,2020-08-07 01:30:00+00:00
SENTINEL-5P;CALIPSO,2020-08-05 12:00:00+00:00,2020-08-18 15:00:00+00:00,16.138260169042304,-78.76775871651087,2020-08-06 21:55:00+00:00,2020-08-06 22:15:00+00:00
SENTINEL-5P;CALIPSO,2020-08-18 12:00:00+00:00,2020-08-31 15:00:00+00:00,-77.1979573612722,-7.592444516113748,2020-08-30 07:10:00+00:00,2020-08-30 10:15:00+00:00
SENTINEL-5P;CALIPSO,2020-08-18 12:00:00+00:00,2020-08-31 15:00:00+00:00,77.66815927477418,75.43752839905642,2020-08-30 06:40:00+00:00,2020-08-30 07:00:00+00:00
SENTINEL-5P;CALIPSO,2020-08-18 12:00:00+00:00,2020-08-31 15:00:00+00:00,158.87156768707416,68.3115195874684,2020-08-28 02:05:00+00:00,2020-08-28 02:15:00+00:00
SENTINEL-5P;CALIPSO,2020-08-18 12:00:00+00:00,2020-08-31 15:00:00+00:00,-143.2790795161997,58.123180145713604,2020-08-27 22:45:00+00:00,2020-08-28 01:45:00+00:00
SENTINEL-5P;CALIPSO,2020-08-18 12:00:00+00:00,2020-08-31 15:00:00+00:00,-18.020157347372194,39.70154238268842,2020-08-25 14:50:00+00:00,2020-08-25 17:50:00+00:00
SENTINEL-5P;CALIPSO,2020-08-18 12:00:00+00:00,2020-08-31 15:00:00+00:00,104.40363594938619,21.016681587330325,2020-08-23 06:55:00+00:00,2020-08-23 10:00:00+00:00
SENTINEL-5P;CALIPSO,2020-08-18 12:00:00+00:00,2020-08-31 15:00:00+00:00,-166.11072207441327,-81.64746321550497,2020-08-23 06:25:00+00:00,2020-08-23 06:40:00+00:00
SENTINEL-5P;CALIPSO,2020-08-18 12:00:00+00:00,2020-08-31 15:00:00+00:00,-2.4695436656998258,-46.64727319782332,2020-08-21 01:40:00+00:00,2020-08-21 02:05:00+00:00
SENTINEL-5P;CALIPSO,2020-08-18 12:00:00+00:00,2020-08-31 15:00:00+00:00,28.942111638943516,-71.09658092994827,2020-08-20 22:30:00+00:00,2020-08-21 01:30:00+00:00
SENTINEL-5P;CALIPSO,2020-08-18 12:00:00+00:00,2020-08-31 15:00:00+00:00,161.37252378270165,-53.35437598368329,2020-08-18 14:35:00+00:00,2020-08-18 17:35:00+00:00

